HJ	E0	Y2	I0	I0.1	R6	6H	U1	BG
ALL	999999	999999	0	999999	0	ALL	999999	4
ALL	999999	999999	0	999999	0	ALL	ALL	8
ALL	999999	999999	0	999999	999999	0	0	2
ALL	999999	999999	0	999999	999999	0	999999	2
ALL	999999	999999	0	999999	999999	0	ALL	4
ALL	999999	999999	0	999999	999999	999999	0	2
ALL	999999	999999	0	999999	999999	999999	999999	2
ALL	999999	999999	0	999999	999999	999999	ALL	4
ALL	999999	999999	0	999999	999999	ALL	0	4
ALL	999999	999999	0	999999	999999	ALL	999999	4
ALL	999999	999999	0	999999	999999	ALL	ALL	8
ALL	999999	999999	0	999999	ALL	0	0	4
ALL	999999	999999	0	999999	ALL	0	999999	4
ALL	999999	999999	0	999999	ALL	0	ALL	8
ALL	999999	999999	0	999999	ALL	999999	0	4
ALL	999999	999999	0	999999	ALL	999999	999999	4
ALL	999999	999999	0	999999	ALL	999999	ALL	8
ALL	999999	999999	0	999999	ALL	ALL	0	8
ALL	999999	999999	0	999999	ALL	ALL	999999	8
ALL	999999	999999	0	999999	ALL	ALL	ALL	16
ALL	999999	999999	0	ALL	0	0	0	4
ALL	999999	999999	0	ALL	0	0	999999	4
ALL	999999	999999	0	ALL	0	0	ALL	8
ALL	999999	999999	0	ALL	0	999999	0	4
ALL	999999	999999	0	ALL	0	999999	999999	4
ALL	999999	999999	0	ALL	0	999999	ALL	8
ALL	999999	999999	0	ALL	0	ALL	0	8
ALL	999999	999999	0	ALL	0	ALL	999999	8
ALL	999999	999999	0	ALL	0	ALL	ALL	16
ALL	999999	999999	0	ALL	999999	0	0	4
ALL	999999	999999	0	ALL	999999	0	999999	4
ALL	999999	999999	0	ALL	999999	0	ALL	8
ALL	999999	999999	0	ALL	999999	999999	0	4
ALL	999999	999999	0	ALL	999999	999999	999999	4
ALL	999999	999999	0	ALL	999999	999999	ALL	8
ALL	999999	999999	0	ALL	999999	ALL	0	8
ALL	999999	999999	0	ALL	999999	ALL	999999	8
ALL	999999	999999	0	ALL	999999	ALL	ALL	16
ALL	999999	999999	0	ALL	ALL	0	0	8
ALL	999999	999999	0	ALL	ALL	0	999999	8
ALL	999999	999999	0	ALL	ALL	0	ALL	16
ALL	999999	999999	0	ALL	ALL	999999	0	8
ALL	999999	999999	0	ALL	ALL	999999	999999	8
ALL	999999	999999	0	ALL	ALL	999999	ALL	16
ALL	999999	999999	0	ALL	ALL	ALL	0	16
ALL	999999	999999	0	ALL	ALL	ALL	999999	16
ALL	999999	999999	0	ALL	ALL	ALL	ALL	32
ALL	999999	999999	999999	0	0	0	0	2
ALL	999999	999999	999999	0	0	0	999999	2
ALL	999999	999999	999999	0	0	0	ALL	4
ALL	999999	999999	999999	0	0	999999	0	2
ALL	999999	999999	999999	0	0	999999	999999	2
ALL	999999	999999	999999	0	0	999999	ALL	4
ALL	999999	999999	999999	0	0	ALL	0	4
ALL	999999	999999	999999	0	0	ALL	999999	4
ALL	999999	999999	999999	0	0	ALL	ALL	8
ALL	999999	999999	999999	0	999999	0	0	2
ALL	999999	999999	999999	0	999999	0	999999	2
ALL	999999	999999	999999	0	999999	0	ALL	4
ALL	999999	999999	999999	0	999999	999999	0	2
ALL	999999	999999	999999	0	999999	999999	999999	2
ALL	999999	999999	999999	0	999999	999999	ALL	4
ALL	999999	999999	999999	0	999999	ALL	0	4
ALL	999999	999999	999999	0	999999	ALL	999999	4
ALL	999999	999999	999999	0	999999	ALL	ALL	8
ALL	999999	999999	999999	0	ALL	0	0	4
ALL	999999	999999	999999	0	ALL	0	999999	4
ALL	999999	999999	999999	0	ALL	0	ALL	8
ALL	999999	999999	999999	0	ALL	999999	0	4
ALL	999999	999999	999999	0	ALL	999999	999999	4
ALL	999999	999999	999999	0	ALL	999999	ALL	8
ALL	999999	999999	999999	0	ALL	ALL	0	8
ALL	999999	999999	999999	0	ALL	ALL	999999	8
ALL	999999	999999	999999	0	ALL	ALL	ALL	16
ALL	999999	999999	999999	999999	0	0	0	2
ALL	999999	999999	999999	999999	0	0	999999	2
ALL	999999	999999	999999	999999	0	0	ALL	4
ALL	999999	999999	999999	999999	0	999999	0	2
ALL	999999	999999	999999	999999	0	999999	999999	2
ALL	999999	999999	999999	999999	0	999999	ALL	4
ALL	999999	999999	999999	999999	0	ALL	0	4
ALL	999999	999999	999999	999999	0	ALL	999999	4
ALL	999999	999999	999999	999999	0	ALL	ALL	8
ALL	999999	999999	999999	999999	999999	0	0	2
ALL	999999	999999	999999	999999	999999	0	999999	2
ALL	999999	999999	999999	999999	999999	0	ALL	4
ALL	999999	999999	999999	999999	999999	999999	0	2
ALL	999999	999999	999999	999999	999999	999999	999999	2
ALL	999999	999999	999999	999999	999999	999999	ALL	4
ALL	999999	999999	999999	999999	999999	ALL	0	4
ALL	999999	999999	999999	999999	999999	ALL	999999	4
ALL	999999	999999	999999	999999	999999	ALL	ALL	8
ALL	999999	999999	999999	999999	ALL	0	0	4
ALL	999999	999999	999999	999999	ALL	0	999999	4
ALL	999999	999999	999999	999999	ALL	0	ALL	8
ALL	999999	999999	999999	999999	ALL	999999	0	4
ALL	999999	999999	999999	999999	ALL	999999	999999	4
ALL	999999	999999	999999	999999	ALL	999999	ALL	8
ALL	999999	999999	999999	999999	ALL	ALL	0	8
ALL	999999	999999	999999	999999	ALL	ALL	999999	8
ALL	999999	999999	999999	999999	ALL	ALL	ALL	16
ALL	999999	999999	999999	ALL	0	0	0	4
ALL	999999	999999	999999	ALL	0	0	999999	4
ALL	999999	999999	999999	ALL	0	0	ALL	8
ALL	999999	999999	999999	ALL	0	999999	0	4
ALL	999999	999999	999999	ALL	0	999999	999999	4
ALL	999999	999999	999999	ALL	0	999999	ALL	8
ALL	999999	999999	999999	ALL	0	ALL	0	8
ALL	999999	999999	999999	ALL	0	ALL	999999	8
ALL	999999	999999	999999	ALL	0	ALL	ALL	16
ALL	999999	999999	999999	ALL	999999	0	0	4
ALL	999999	999999	999999	ALL	999999	0	999999	4
ALL	999999	999999	999999	ALL	999999	0	ALL	8
ALL	999999	999999	999999	ALL	999999	999999	0	4
ALL	999999	999999	999999	ALL	999999	999999	999999	4
ALL	999999	999999	999999	ALL	999999	999999	ALL	8
ALL	999999	999999	999999	ALL	999999	ALL	0	8
ALL	999999	999999	999999	ALL	999999	ALL	999999	8
ALL	999999	999999	999999	ALL	999999	ALL	ALL	16
ALL	999999	999999	999999	ALL	ALL	0	0	8
ALL	999999	999999	999999	ALL	ALL	0	999999	8
ALL	999999	999999	999999	ALL	ALL	0	ALL	16
ALL	999999	999999	999999	ALL	ALL	999999	0	8
ALL	999999	999999	999999	ALL	ALL	999999	999999	8
ALL	999999	999999	999999	ALL	ALL	999999	ALL	16
ALL	999999	999999	999999	ALL	ALL	ALL	0	16
ALL	999999	999999	999999	ALL	ALL	ALL	999999	16
ALL	999999	999999	999999	ALL	ALL	ALL	ALL	32
ALL	999999	999999	ALL	0	0	0	0	4
ALL	999999	999999	ALL	0	0	0	999999	4
ALL	999999	999999	ALL	0	0	0	ALL	8
ALL	999999	999999	ALL	0	0	999999	0	4
ALL	999999	999999	ALL	0	0	999999	999999	4
ALL	999999	999999	ALL	0	0	999999	ALL	8
ALL	999999	999999	ALL	0	0	ALL	0	8
ALL	999999	999999	ALL	0	0	ALL	999999	8
ALL	999999	999999	ALL	0	0	ALL	ALL	16
ALL	999999	999999	ALL	0	999999	0	0	4
ALL	999999	999999	ALL	0	999999	0	999999	4
ALL	999999	999999	ALL	0	999999	0	ALL	8
ALL	999999	999999	ALL	0	999999	999999	0	4
ALL	999999	999999	ALL	0	999999	999999	999999	4
ALL	999999	999999	ALL	0	999999	999999	ALL	8
ALL	999999	999999	ALL	0	999999	ALL	0	8
ALL	999999	999999	ALL	0	999999	ALL	999999	8
ALL	999999	999999	ALL	0	999999	ALL	ALL	16
ALL	999999	999999	ALL	0	ALL	0	0	8
ALL	999999	999999	ALL	0	ALL	0	999999	8
ALL	999999	999999	ALL	0	ALL	0	ALL	16
ALL	999999	999999	ALL	0	ALL	999999	0	8
ALL	999999	999999	ALL	0	ALL	999999	999999	8
ALL	999999	999999	ALL	0	ALL	999999	ALL	16
ALL	999999	999999	ALL	0	ALL	ALL	0	16
ALL	999999	999999	ALL	0	ALL	ALL	999999	16
ALL	999999	999999	ALL	0	ALL	ALL	ALL	32
ALL	999999	999999	ALL	999999	0	0	0	4
ALL	999999	999999	ALL	999999	0	0	999999	4
ALL	999999	999999	ALL	999999	0	0	ALL	8
ALL	999999	999999	ALL	999999	0	999999	0	4
ALL	999999	999999	ALL	999999	0	999999	999999	4
ALL	999999	999999	ALL	999999	0	999999	ALL	8
ALL	999999	999999	ALL	999999	0	ALL	0	8
ALL	999999	999999	ALL	999999	0	ALL	999999	8
ALL	999999	999999	ALL	999999	0	ALL	ALL	16
ALL	999999	999999	ALL	999999	999999	0	0	4
ALL	999999	999999	ALL	999999	999999	0	999999	4
ALL	999999	999999	ALL	999999	999999	0	ALL	8
ALL	999999	999999	ALL	999999	999999	999999	0	4
ALL	999999	999999	ALL	999999	999999	999999	999999	4
ALL	999999	999999	ALL	999999	999999	999999	ALL	8
ALL	999999	999999	ALL	999999	999999	ALL	0	8
ALL	999999	999999	ALL	999999	999999	ALL	999999	8
ALL	999999	999999	ALL	999999	999999	ALL	ALL	16
ALL	999999	999999	ALL	999999	ALL	0	0	8
ALL	999999	999999	ALL	999999	ALL	0	999999	8
ALL	999999	999999	ALL	999999	ALL	0	ALL	16
ALL	999999	999999	ALL	999999	ALL	999999	0	8
ALL	999999	999999	ALL	999999	ALL	999999	999999	8
ALL	999999	999999	ALL	999999	ALL	999999	ALL	16
ALL	999999	999999	ALL	999999	ALL	ALL	0	16
ALL	999999	999999	ALL	999999	ALL	ALL	999999	16
ALL	999999	999999	ALL	999999	ALL	ALL	ALL	32
ALL	999999	999999	ALL	ALL	0	0	0	8
ALL	999999	999999	ALL	ALL	0	0	999999	8
ALL	999999	999999	ALL	ALL	0	0	ALL	16
ALL	999999	999999	ALL	ALL	0	999999	0	8
ALL	999999	999999	ALL	ALL	0	999999	999999	8
ALL	999999	999999	ALL	ALL	0	999999	ALL	16
ALL	999999	999999	ALL	ALL	0	ALL	0	16
ALL	999999	999999	ALL	ALL	0	ALL	999999	16
ALL	999999	999999	ALL	ALL	0	ALL	ALL	32
ALL	999999	999999	ALL	ALL	999999	0	0	8
ALL	999999	999999	ALL	ALL	999999	0	999999	8
ALL	999999	999999	ALL	ALL	999999	0	ALL	16
ALL	999999	999999	ALL	ALL	999999	999999	0	8
ALL	999999	999999	ALL	ALL	999999	999999	999999	8
ALL	999999	999999	ALL	ALL	999999	999999	ALL	16
ALL	999999	999999	ALL	ALL	999999	ALL	0	16
ALL	999999	999999	ALL	ALL	999999	ALL	999999	16
ALL	999999	999999	ALL	ALL	999999	ALL	ALL	32
ALL	999999	999999	ALL	ALL	ALL	0	0	16
ALL	999999	999999	ALL	ALL	ALL	0	999999	16
ALL	999999	999999	ALL	ALL	ALL	0	ALL	32
ALL	999999	999999	ALL	ALL	ALL	999999	0	16
ALL	999999	999999	ALL	ALL	ALL	999999	999999	16
ALL	999999	999999	ALL	ALL	ALL	999999	ALL	32
ALL	999999	999999	ALL	ALL	ALL	ALL	0	32
ALL	999999	999999	ALL	ALL	ALL	ALL	999999	32
ALL	999999	999999	ALL	ALL	ALL	ALL	ALL	64
ALL	999999	ALL	0	0	0	0	0	4
ALL	999999	ALL	0	0	0	0	999999	4
ALL	999999	ALL	0	0	0	0	ALL	8
ALL	999999	ALL	0	0	0	999999	0	4
ALL	999999	ALL	0	0	0	999999	999999	4
ALL	999999	ALL	0	0	0	999999	ALL	8
ALL	999999	ALL	0	0	0	ALL	0	8
ALL	999999	ALL	0	0	0	ALL	999999	8
ALL	999999	ALL	0	0	0	ALL	ALL	16
ALL	999999	ALL	0	0	999999	0	0	4
ALL	999999	ALL	0	0	999999	0	999999	4
ALL	999999	ALL	0	0	999999	0	ALL	8
ALL	999999	ALL	0	0	999999	999999	0	4
ALL	999999	ALL	0	0	999999	999999	999999	4
ALL	999999	ALL	0	0	999999	999999	ALL	8
ALL	999999	ALL	0	0	999999	ALL	0	8
ALL	999999	ALL	0	0	999999	ALL	999999	8
ALL	999999	ALL	0	0	999999	ALL	ALL	16
ALL	999999	ALL	0	0	ALL	0	0	8
ALL	999999	ALL	0	0	ALL	0	999999	8
ALL	999999	ALL	0	0	ALL	0	ALL	16
ALL	999999	ALL	0	0	ALL	999999	0	8
ALL	999999	ALL	0	0	ALL	999999	999999	8
ALL	999999	ALL	0	0	ALL	999999	ALL	16
ALL	999999	ALL	0	0	ALL	ALL	0	16
ALL	999999	ALL	0	0	ALL	ALL	999999	16
ALL	999999	ALL	0	0	ALL	ALL	ALL	32
ALL	999999	ALL	0	999999	0	0	0	4
ALL	999999	ALL	0	999999	0	0	999999	4
ALL	999999	ALL	0	999999	0	0	ALL	8
ALL	999999	ALL	0	999999	0	999999	0	4
ALL	999999	ALL	0	999999	0	999999	999999	4
ALL	999999	ALL	0	999999	0	999999	ALL	8
ALL	999999	ALL	0	999999	0	ALL	0	8
ALL	999999	ALL	0	999999	0	ALL	999999	8
ALL	999999	ALL	0	999999	0	ALL	ALL	16
ALL	999999	ALL	0	999999	999999	0	0	4
ALL	999999	ALL	0	999999	999999	0	999999	4
ALL	999999	ALL	0	999999	999999	0	ALL	8
ALL	999999	ALL	0	999999	999999	999999	0	4
ALL	999999	ALL	0	999999	999999	999999	999999	4
ALL	999999	ALL	0	999999	999999	999999	ALL	8
ALL	999999	ALL	0	999999	999999	ALL	0	8
ALL	999999	ALL	0	999999	999999	ALL	999999	8
ALL	999999	ALL	0	999999	999999	ALL	ALL	16
ALL	999999	ALL	0	999999	ALL	0	0	8
ALL	999999	ALL	0	999999	ALL	0	999999	8
ALL	999999	ALL	0	999999	ALL	0	ALL	16
ALL	999999	ALL	0	999999	ALL	999999	0	8
ALL	999999	ALL	0	999999	ALL	999999	999999	8
ALL	999999	ALL	0	999999	ALL	999999	ALL	16
ALL	999999	ALL	0	999999	ALL	ALL	0	16
ALL	999999	ALL	0	999999	ALL	ALL	999999	16
ALL	999999	ALL	0	999999	ALL	ALL	ALL	32
ALL	999999	ALL	0	ALL	0	0	0	8
ALL	999999	ALL	0	ALL	0	0	999999	8
ALL	999999	ALL	0	ALL	0	0	ALL	16
ALL	999999	ALL	0	ALL	0	999999	0	8
ALL	999999	ALL	0	ALL	0	999999	999999	8
ALL	999999	ALL	0	ALL	0	999999	ALL	16
ALL	999999	ALL	0	ALL	0	ALL	0	16
ALL	999999	ALL	0	ALL	0	ALL	999999	16
ALL	999999	ALL	0	ALL	0	ALL	ALL	32
ALL	999999	ALL	0	ALL	999999	0	0	8
ALL	999999	ALL	0	ALL	999999	0	999999	8
ALL	999999	ALL	0	ALL	999999	0	ALL	16
ALL	999999	ALL	0	ALL	999999	999999	0	8
ALL	999999	ALL	0	ALL	999999	999999	999999	8
ALL	999999	ALL	0	ALL	999999	999999	ALL	16
ALL	999999	ALL	0	ALL	999999	ALL	0	16
ALL	999999	ALL	0	ALL	999999	ALL	999999	16
ALL	999999	ALL	0	ALL	999999	ALL	ALL	32
ALL	999999	ALL	0	ALL	ALL	0	0	16
ALL	999999	ALL	0	ALL	ALL	0	999999	16
ALL	999999	ALL	0	ALL	ALL	0	ALL	32
ALL	999999	ALL	0	ALL	ALL	999999	0	16
ALL	999999	ALL	0	ALL	ALL	999999	999999	16
ALL	999999	ALL	0	ALL	ALL	999999	ALL	32
ALL	999999	ALL	0	ALL	ALL	ALL	0	32
ALL	999999	ALL	0	ALL	ALL	ALL	999999	32
ALL	999999	ALL	0	ALL	ALL	ALL	ALL	64
ALL	999999	ALL	999999	0	0	0	0	4
ALL	999999	ALL	999999	0	0	0	999999	4
ALL	999999	ALL	999999	0	0	0	ALL	8
ALL	999999	ALL	999999	0	0	999999	0	4
ALL	999999	ALL	999999	0	0	999999	999999	4
ALL	999999	ALL	999999	0	0	999999	ALL	8
ALL	999999	ALL	999999	0	0	ALL	0	8
ALL	999999	ALL	999999	0	0	ALL	999999	8
ALL	999999	ALL	999999	0	0	ALL	ALL	16
ALL	999999	ALL	999999	0	999999	0	0	4
ALL	999999	ALL	999999	0	999999	0	999999	4
ALL	999999	ALL	999999	0	999999	0	ALL	8
ALL	999999	ALL	999999	0	999999	999999	0	4
ALL	999999	ALL	999999	0	999999	999999	999999	4
ALL	999999	ALL	999999	0	999999	999999	ALL	8
ALL	999999	ALL	999999	0	999999	ALL	0	8
ALL	999999	ALL	999999	0	999999	ALL	999999	8
ALL	999999	ALL	999999	0	999999	ALL	ALL	16
ALL	999999	ALL	999999	0	ALL	0	0	8
ALL	999999	ALL	999999	0	ALL	0	999999	8
ALL	999999	ALL	999999	0	ALL	0	ALL	16
ALL	999999	ALL	999999	0	ALL	999999	0	8
ALL	999999	ALL	999999	0	ALL	999999	999999	8
ALL	999999	ALL	999999	0	ALL	999999	ALL	16
ALL	999999	ALL	999999	0	ALL	ALL	0	16
ALL	999999	ALL	999999	0	ALL	ALL	999999	16
ALL	999999	ALL	999999	0	ALL	ALL	ALL	32
ALL	999999	ALL	999999	999999	0	0	0	4
ALL	999999	ALL	999999	999999	0	0	999999	4
ALL	999999	ALL	999999	999999	0	0	ALL	8
ALL	999999	ALL	999999	999999	0	999999	0	4
ALL	999999	ALL	999999	999999	0	999999	999999	4
ALL	999999	ALL	999999	999999	0	999999	ALL	8
ALL	999999	ALL	999999	999999	0	ALL	0	8
ALL	999999	ALL	999999	999999	0	ALL	999999	8
ALL	999999	ALL	999999	999999	0	ALL	ALL	16
ALL	999999	ALL	999999	999999	999999	0	0	4
ALL	999999	ALL	999999	999999	999999	0	999999	4
ALL	999999	ALL	999999	999999	999999	0	ALL	8
ALL	999999	ALL	999999	999999	999999	999999	0	4
ALL	999999	ALL	999999	999999	999999	999999	999999	4
ALL	999999	ALL	999999	999999	999999	999999	ALL	8
ALL	999999	ALL	999999	999999	999999	ALL	0	8
ALL	999999	ALL	999999	999999	999999	ALL	999999	8
ALL	999999	ALL	999999	999999	999999	ALL	ALL	16
ALL	999999	ALL	999999	999999	ALL	0	0	8
ALL	999999	ALL	999999	999999	ALL	0	999999	8
ALL	999999	ALL	999999	999999	ALL	0	ALL	16
ALL	999999	ALL	999999	999999	ALL	999999	0	8
ALL	999999	ALL	999999	999999	ALL	999999	999999	8
ALL	999999	ALL	999999	999999	ALL	999999	ALL	16
ALL	999999	ALL	999999	999999	ALL	ALL	0	16
ALL	999999	ALL	999999	999999	ALL	ALL	999999	16
ALL	999999	ALL	999999	999999	ALL	ALL	ALL	32
ALL	999999	ALL	999999	ALL	0	0	0	8
ALL	999999	ALL	999999	ALL	0	0	999999	8
ALL	999999	ALL	999999	ALL	0	0	ALL	16
ALL	999999	ALL	999999	ALL	0	999999	0	8
ALL	999999	ALL	999999	ALL	0	999999	999999	8
ALL	999999	ALL	999999	ALL	0	999999	ALL	16
ALL	999999	ALL	999999	ALL	0	ALL	0	16
ALL	999999	ALL	999999	ALL	0	ALL	999999	16
ALL	999999	ALL	999999	ALL	0	ALL	ALL	32
ALL	999999	ALL	999999	ALL	999999	0	0	8
ALL	999999	ALL	999999	ALL	999999	0	999999	8
ALL	999999	ALL	999999	ALL	999999	0	ALL	16
ALL	999999	ALL	999999	ALL	999999	999999	0	8
ALL	999999	ALL	999999	ALL	999999	999999	999999	8
ALL	999999	ALL	999999	ALL	999999	999999	ALL	16
ALL	999999	ALL	999999	ALL	999999	ALL	0	16
ALL	999999	ALL	999999	ALL	999999	ALL	999999	16
ALL	999999	ALL	999999	ALL	999999	ALL	ALL	32
ALL	999999	ALL	999999	ALL	ALL	0	0	16
ALL	999999	ALL	999999	ALL	ALL	0	999999	16
ALL	999999	ALL	999999	ALL	ALL	0	ALL	32
ALL	999999	ALL	999999	ALL	ALL	999999	0	16
ALL	999999	ALL	999999	ALL	ALL	999999	999999	16
ALL	999999	ALL	999999	ALL	ALL	999999	ALL	32
ALL	999999	ALL	999999	ALL	ALL	ALL	0	32
ALL	999999	ALL	999999	ALL	ALL	ALL	999999	32
ALL	999999	ALL	999999	ALL	ALL	ALL	ALL	64
ALL	999999	ALL	ALL	0	0	0	0	8
ALL	999999	ALL	ALL	0	0	0	999999	8
ALL	999999	ALL	ALL	0	0	0	ALL	16
ALL	999999	ALL	ALL	0	0	999999	0	8
ALL	999999	ALL	ALL	0	0	999999	999999	8
ALL	999999	ALL	ALL	0	0	999999	ALL	16
ALL	999999	ALL	ALL	0	0	ALL	0	16
ALL	999999	ALL	ALL	0	0	ALL	999999	16
ALL	999999	ALL	ALL	0	0	ALL	ALL	32
ALL	999999	ALL	ALL	0	999999	0	0	8
ALL	999999	ALL	ALL	0	999999	0	999999	8
ALL	999999	ALL	ALL	0	999999	0	ALL	16
ALL	999999	ALL	ALL	0	999999	999999	0	8
ALL	999999	ALL	ALL	0	999999	999999	999999	8
ALL	999999	ALL	ALL	0	999999	999999	ALL	16
ALL	999999	ALL	ALL	0	999999	ALL	0	16
ALL	999999	ALL	ALL	0	999999	ALL	999999	16
ALL	999999	ALL	ALL	0	999999	ALL	ALL	32
ALL	999999	ALL	ALL	0	ALL	0	0	16
ALL	999999	ALL	ALL	0	ALL	0	999999	16
ALL	999999	ALL	ALL	0	ALL	0	ALL	32
ALL	999999	ALL	ALL	0	ALL	999999	0	16
ALL	999999	ALL	ALL	0	ALL	999999	999999	16
ALL	999999	ALL	ALL	0	ALL	999999	ALL	32
ALL	999999	ALL	ALL	0	ALL	ALL	0	32
ALL	999999	ALL	ALL	0	ALL	ALL	999999	32
ALL	999999	ALL	ALL	0	ALL	ALL	ALL	64
ALL	999999	ALL	ALL	999999	0	0	0	8
ALL	999999	ALL	ALL	999999	0	0	999999	8
ALL	999999	ALL	ALL	999999	0	0	ALL	16
ALL	999999	ALL	ALL	999999	0	999999	0	8
ALL	999999	ALL	ALL	999999	0	999999	999999	8
ALL	999999	ALL	ALL	999999	0	999999	ALL	16
ALL	999999	ALL	ALL	999999	0	ALL	0	16
ALL	999999	ALL	ALL	999999	0	ALL	999999	16
ALL	999999	ALL	ALL	999999	0	ALL	ALL	32
ALL	999999	ALL	ALL	999999	999999	0	0	8
ALL	999999	ALL	ALL	999999	999999	0	999999	8
ALL	999999	ALL	ALL	999999	999999	0	ALL	16
ALL	999999	ALL	ALL	999999	999999	999999	0	8
ALL	999999	ALL	ALL	999999	999999	999999	999999	8
ALL	999999	ALL	ALL	999999	999999	999999	ALL	16
ALL	999999	ALL	ALL	999999	999999	ALL	0	16
ALL	999999	ALL	ALL	999999	999999	ALL	999999	16
ALL	999999	ALL	ALL	999999	999999	ALL	ALL	32
ALL	999999	ALL	ALL	999999	ALL	0	0	16
ALL	999999	ALL	ALL	999999	ALL	0	999999	16
ALL	999999	ALL	ALL	999999	ALL	0	ALL	32
ALL	999999	ALL	ALL	999999	ALL	999999	0	16
ALL	999999	ALL	ALL	999999	ALL	999999	999999	16
ALL	999999	ALL	ALL	999999	ALL	999999	ALL	32
ALL	999999	ALL	ALL	999999	ALL	ALL	0	32
ALL	999999	ALL	ALL	999999	ALL	ALL	999999	32
ALL	999999	ALL	ALL	999999	ALL	ALL	ALL	64
ALL	999999	ALL	ALL	ALL	0	0	0	16
ALL	999999	ALL	ALL	ALL	0	0	999999	16
ALL	999999	ALL	ALL	ALL	0	0	ALL	32
ALL	999999	ALL	ALL	ALL	0	999999	0	16
ALL	999999	ALL	ALL	ALL	0	999999	999999	16
ALL	999999	ALL	ALL	ALL	0	999999	ALL	32
ALL	999999	ALL	ALL	ALL	0	ALL	0	32
ALL	999999	ALL	ALL	ALL	0	ALL	999999	32
ALL	999999	ALL	ALL	ALL	0	ALL	ALL	64
ALL	999999	ALL	ALL	ALL	999999	0	0	16
ALL	999999	ALL	ALL	ALL	999999	0	999999	16
ALL	999999	ALL	ALL	ALL	999999	0	ALL	32
ALL	999999	ALL	ALL	ALL	999999	999999	0	16
ALL	999999	ALL	ALL	ALL	999999	999999	999999	16
ALL	999999	ALL	ALL	ALL	999999	999999	ALL	32
ALL	999999	ALL	ALL	ALL	999999	ALL	0	32
ALL	999999	ALL	ALL	ALL	999999	ALL	999999	32
ALL	999999	ALL	ALL	ALL	999999	ALL	ALL	64
ALL	999999	ALL	ALL	ALL	ALL	0	0	32
ALL	999999	ALL	ALL	ALL	ALL	0	999999	32
ALL	999999	ALL	ALL	ALL	ALL	0	ALL	64
ALL	999999	ALL	ALL	ALL	ALL	999999	0	32
ALL	999999	ALL	ALL	ALL	ALL	999999	999999	32
ALL	999999	ALL	ALL	ALL	ALL	999999	ALL	64
ALL	999999	ALL	ALL	ALL	ALL	ALL	0	64
ALL	999999	ALL	ALL	ALL	ALL	ALL	999999	64
ALL	999999	ALL	ALL	ALL	ALL	ALL	ALL	128
ALL	ALL	0	0	0	0	0	0	4
ALL	ALL	0	0	0	0	0	999999	4
ALL	ALL	0	0	0	0	0	ALL	8
ALL	ALL	0	0	0	0	999999	0	4
ALL	ALL	0	0	0	0	999999	999999	4
ALL	ALL	0	0	0	0	999999	ALL	8
ALL	ALL	0	0	0	0	ALL	0	8
ALL	ALL	0	0	0	0	ALL	999999	8
ALL	ALL	0	0	0	0	ALL	ALL	16
ALL	ALL	0	0	0	999999	0	0	4
ALL	ALL	0	0	0	999999	0	999999	4
ALL	ALL	0	0	0	999999	0	ALL	8
ALL	ALL	0	0	0	999999	999999	0	4
ALL	ALL	0	0	0	999999	999999	999999	4
ALL	ALL	0	0	0	999999	999999	ALL	8
ALL	ALL	0	0	0	999999	ALL	0	8
ALL	ALL	0	0	0	999999	ALL	999999	8
ALL	ALL	0	0	0	999999	ALL	ALL	16
ALL	ALL	0	0	0	ALL	0	0	8
ALL	ALL	0	0	0	ALL	0	999999	8
ALL	ALL	0	0	0	ALL	0	ALL	16
ALL	ALL	0	0	0	ALL	999999	0	8
ALL	ALL	0	0	0	ALL	999999	999999	8
ALL	ALL	0	0	0	ALL	999999	ALL	16
ALL	ALL	0	0	0	ALL	ALL	0	16
ALL	ALL	0	0	0	ALL	ALL	999999	16
ALL	ALL	0	0	0	ALL	ALL	ALL	32
ALL	ALL	0	0	999999	0	0	0	4
ALL	ALL	0	0	999999	0	0	999999	4
ALL	ALL	0	0	999999	0	0	ALL	8
ALL	ALL	0	0	999999	0	999999	0	4
ALL	ALL	0	0	999999	0	999999	999999	4
ALL	ALL	0	0	999999	0	999999	ALL	8
ALL	ALL	0	0	999999	0	ALL	0	8
ALL	ALL	0	0	999999	0	ALL	999999	8
ALL	ALL	0	0	999999	0	ALL	ALL	16
ALL	ALL	0	0	999999	999999	0	0	4
ALL	ALL	0	0	999999	999999	0	999999	4
ALL	ALL	0	0	999999	999999	0	ALL	8
ALL	ALL	0	0	999999	999999	999999	0	4
ALL	ALL	0	0	999999	999999	999999	999999	4
ALL	ALL	0	0	999999	999999	999999	ALL	8
ALL	ALL	0	0	999999	999999	ALL	0	8
ALL	ALL	0	0	999999	999999	ALL	999999	8
ALL	ALL	0	0	999999	999999	ALL	ALL	16
ALL	ALL	0	0	999999	ALL	0	0	8
ALL	ALL	0	0	999999	ALL	0	999999	8
ALL	ALL	0	0	999999	ALL	0	ALL	16
ALL	ALL	0	0	999999	ALL	999999	0	8
ALL	ALL	0	0	999999	ALL	999999	999999	8
ALL	ALL	0	0	999999	ALL	999999	ALL	16
ALL	ALL	0	0	999999	ALL	ALL	0	16
ALL	ALL	0	0	999999	ALL	ALL	999999	16
ALL	ALL	0	0	999999	ALL	ALL	ALL	32
ALL	ALL	0	0	ALL	0	0	0	8
ALL	ALL	0	0	ALL	0	0	999999	8
